Counts
28.0
20.0
20.0
26.0
25.0
25.0
30.0
21.0
12.0
17.0
26.0
25.0
23.0
25.0
18.0
21.0
34.0
20.0
23.0
23.0
20.0
32.0
27.0
24.0
27.0
32.0
30.0
32.0
18.0
35.0
34.0
16.0
21.0
23.0
22.0
29.0
30.0
21.0
35.0
32.0
35.0
33.0
40.0
23.0
29.0
35.0
38.0
31.0
30.0
41.0
27.0
24.0
37.0
33.0
29.0
40.0
35.0
24.0
26.0
29.0
19.0
26.0
48.0
22.0
36.0
40.0
37.0
41.0
38.0
35.0
34.0
27.0
28.0
37.0
32.0
36.0
47.0
44.0
34.0
41.0
16.0
47.0
57.0
39.0
39.0
34.0
39.0
46.0
42.0
39.0
36.0
51.0
58.0
49.0
38.0
41.0
42.0
45.0
42.0
41.0
42.0
24.0
39.0
46.0
48.0
33.0
42.0
44.0
46.0
36.0
37.0
50.0
46.0
50.0
42.0
58.0
49.0
39.0
61.0
58.0
49.0
52.0
59.0
64.0
68.0
73.0
89.0
59.0
69.0
88.0
89.0
90.0
115.0
115.0
120.0
148.0
120.0
149.0
138.0
155.0
165.0
190.0
173.0
202.0
196.0
192.0
225.0
203.0
191.0
191.0
211.0
173.0
177.0
189.0
178.0
176.0
155.0
151.0
167.0
136.0
129.0
132.0
123.0
95.0
103.0
88.0
101.0
70.0
93.0
69.0
71.0
79.0
54.0
58.0
72.0
60.0
45.0
44.0
56.0
62.0
53.0
62.0
57.0
43.0
49.0
39.0
49.0
47.0
52.0
59.0
58.0
56.0
52.0
52.0
66.0
49.0
72.0
70.0
69.0
76.0
83.0
92.0
78.0
110.0
101.0
107.0
101.0
122.0
118.0
126.0
129.0
140.0
149.0
137.0
152.0
157.0
169.0
168.0
183.0
193.0
182.0
197.0
176.0
185.0
188.0
177.0
191.0
175.0
158.0
166.0
144.0
176.0
155.0
143.0
140.0
158.0
136.0
121.0
109.0
117.0
125.0
106.0
125.0
85.0
75.0
99.0
93.0
71.0
80.0
72.0
85.0
73.0
68.0
63.0
62.0
51.0
43.0
48.0
52.0
58.0
46.0
49.0
55.0
40.0
48.0
49.0
43.0
46.0
43.0
45.0
39.0
48.0
35.0
45.0
36.0
45.0
36.0
41.0
44.0
45.0
35.0
46.0
34.0
46.0
46.0
35.0
52.0
36.0
40.0
48.0
46.0
53.0
49.0
53.0
50.0
51.0
37.0
59.0
64.0
60.0
37.0
61.0
69.0
54.0
56.0
43.0
46.0
67.0
54.0
62.0
63.0
68.0
65.0
64.0
64.0
58.0
67.0
53.0
55.0
57.0
60.0
65.0
48.0
49.0
46.0
69.0
53.0
57.0
46.0
42.0
38.0
55.0
52.0
58.0
48.0
46.0
53.0
48.0
44.0
38.0
42.0
54.0
46.0
42.0
47.0
46.0
36.0
45.0
42.0
41.0
45.0
48.0
36.0
38.0
38.0
34.0
28.0
32.0
42.0
29.0
36.0
38.0
46.0
27.0
35.0
41.0
28.0
19.0
38.0
26.0
45.0
27.0
35.0
36.0
40.0
29.0
50.0
32.0
38.0
39.0
30.0
37.0
37.0
30.0
24.0
24.0
33.0
41.0
28.0
26.0
41.0
42.0
38.0
23.0
37.0
31.0
32.0
33.0
27.0
26.0
32.0
22.0
41.0
45.0
31.0
19.0
35.0
34.0
35.0
32.0
32.0
29.0
36.0
42.0
33.0
30.0
24.0
35.0
41.0
33.0
32.0
34.0
25.0
37.0
41.0
31.0
37.0
37.0
27.0
29.0
25.0
35.0
24.0
25.0
28.0
34.0
38.0
40.0
40.0
30.0
26.0
28.0
28.0
26.0
28.0
20.0
33.0
32.0
32.0
26.0
35.0
29.0
28.0
32.0
34.0
31.0
27.0
32.0
35.0
37.0
36.0
26.0
26.0
26.0
33.0
31.0
29.0
37.0
34.0
31.0
30.0
30.0
27.0
31.0
35.0
28.0
22.0
24.0
28.0
34.0
25.0
25.0
27.0
44.0
27.0
23.0
28.0
38.0
24.0
20.0
17.0
44.0
34.0
29.0
32.0
22.0
32.0
27.0
34.0
22.0
20.0
32.0
24.0
27.0
32.0
32.0
32.0
38.0
29.0
24.0
39.0
29.0
27.0
28.0
28.0
32.0
24.0
23.0
23.0
33.0
23.0
24.0
28.0
17.0
36.0
21.0
34.0
25.0
32.0
30.0
25.0
28.0
17.0
25.0
23.0
37.0
40.0
29.0
30.0
37.0
20.0
25.0
24.0
30.0
30.0
25.0
39.0
23.0
21.0
18.0
33.0
31.0
24.0
26.0
26.0
24.0
25.0
30.0
22.0
24.0
22.0
29.0
31.0
35.0
26.0
26.0
25.0
30.0
24.0
30.0
26.0
19.0
31.0
24.0
27.0
30.0
34.0
27.0
26.0
26.0
33.0
23.0
33.0
23.0
27.0
30.0
30.0
37.0
28.0
36.0
31.0
24.0
25.0
26.0
27.0
20.0
21.0
25.0
27.0
25.0
34.0
27.0
33.0
28.0
23.0
32.0
28.0
31.0
30.0
27.0
36.0
21.0
24.0
19.0
41.0
22.0
25.0
22.0
30.0
22.0
29.0
24.0
22.0
23.0
17.0
34.0
30.0
28.0
23.0
27.0
31.0
24.0
21.0
29.0
19.0
31.0
24.0
21.0
21.0
29.0
23.0
20.0
21.0
30.0
31.0
32.0
21.0
25.0
26.0
21.0
19.0
25.0
30.0
23.0
27.0
26.0
24.0
17.0
16.0
21.0
17.0
22.0
26.0
24.0
22.0
25.0
23.0
22.0
27.0
29.0
30.0
22.0
21.0
25.0
35.0
21.0
20.0
28.0
28.0
30.0
22.0
17.0
22.0
22.0
31.0
26.0
30.0
26.0
17.0
29.0
22.0
30.0
23.0
29.0
21.0
21.0
20.0
22.0
25.0
25.0
22.0
19.0
17.0
23.0
25.0
21.0
24.0
27.0
27.0
29.0
18.0
26.0
42.0
38.0
25.0
31.0
26.0
24.0
22.0
23.0
19.0
32.0
25.0
24.0
35.0
30.0
21.0
29.0
22.0
29.0
21.0
16.0
29.0
24.0
26.0
31.0
29.0
37.0
19.0
23.0
15.0
16.0
17.0
19.0
18.0
32.0
23.0
23.0
33.0
27.0
27.0
31.0
26.0
37.0
26.0
29.0
20.0
19.0
26.0
29.0
22.0
28.0
26.0
29.0
22.0
24.0
21.0
28.0
24.0
18.0
16.0
23.0
26.0
21.0
22.0
27.0
31.0
34.0
20.0
19.0
26.0
21.0
30.0
18.0
18.0
20.0
25.0
13.0
27.0
21.0
20.0
31.0
24.0
26.0
23.0
19.0
18.0
30.0
23.0
23.0
29.0
27.0
32.0
24.0
31.0
30.0
25.0
24.0
30.0
21.0
17.0
25.0
28.0
25.0
27.0
27.0
19.0
25.0
26.0
31.0
20.0
25.0
26.0
18.0
26.0
22.0
14.0
23.0
21.0
28.0
26.0
36.0
21.0
34.0
24.0
34.0
30.0
29.0
30.0
27.0
30.0
24.0
25.0
26.0
28.0
28.0
22.0
27.0
20.0
27.0
30.0
28.0
32.0
34.0
27.0
31.0
32.0
34.0
29.0
26.0
31.0
31.0
20.0
35.0
31.0
29.0
29.0
26.0
23.0
25.0
23.0
29.0
41.0
22.0
36.0
26.0
35.0
30.0
30.0
35.0
38.0
22.0
37.0
34.0
24.0
29.0
24.0
30.0
33.0
23.0
29.0
25.0
33.0
39.0
22.0
27.0
25.0
34.0
23.0
26.0
32.0
29.0
25.0
34.0
28.0
25.0
31.0
39.0
27.0
33.0
31.0
19.0
40.0
36.0
31.0
42.0
31.0
31.0
46.0
31.0
31.0
35.0
44.0
32.0
28.0
41.0
32.0
47.0
35.0
42.0
35.0
39.0
31.0
31.0
38.0
39.0
30.0
39.0
34.0
30.0
48.0
37.0
30.0
29.0
31.0
31.0
33.0
42.0
28.0
38.0
33.0
29.0
26.0
32.0
44.0
39.0
30.0
34.0
36.0
34.0
37.0
44.0
43.0
34.0
31.0
35.0
27.0
31.0
34.0
45.0
55.0
37.0
44.0
31.0
42.0
41.0
37.0
44.0
40.0
41.0
35.0
38.0
36.0
38.0
44.0
47.0
47.0
33.0
53.0
41.0
39.0
42.0
36.0
40.0
45.0
55.0
37.0
40.0
45.0
41.0
49.0
53.0
38.0
37.0
46.0
36.0
47.0
43.0
40.0
46.0
59.0
52.0
53.0
52.0
41.0
35.0
47.0
60.0
38.0
53.0
48.0
47.0
43.0
53.0
47.0
48.0
41.0
43.0
40.0
44.0
49.0
48.0
42.0
38.0
47.0
45.0
53.0
34.0
50.0
54.0
29.0
49.0
53.0
56.0
45.0
48.0
41.0
38.0
45.0
36.0
40.0
39.0
40.0
55.0
57.0
51.0
53.0
50.0
44.0
51.0
53.0
47.0
54.0
41.0
56.0
54.0
50.0
67.0
41.0
52.0
54.0
49.0
53.0
46.0
53.0
56.0
45.0
55.0
65.0
44.0
60.0
52.0
48.0
49.0
52.0
45.0
48.0
59.0
50.0
57.0
56.0
44.0
53.0
52.0
50.0
50.0
56.0
61.0
57.0
54.0
47.0
54.0
41.0
59.0
56.0
54.0
55.0
51.0
51.0
53.0
59.0
63.0
57.0
73.0
63.0
59.0
58.0
60.0
53.0
59.0
55.0
58.0
49.0
65.0
53.0
44.0
55.0
86.0
58.0
52.0
59.0
52.0
67.0
57.0
61.0
55.0
48.0
57.0
50.0
64.0
57.0
62.0
61.0
48.0
44.0
47.0
62.0
52.0
62.0
50.0
57.0
63.0
64.0
60.0
62.0
58.0
44.0
50.0
47.0
62.0
54.0
48.0
40.0
44.0
61.0
43.0
56.0
54.0
58.0
60.0
57.0
61.0
54.0
55.0
41.0
54.0
44.0
47.0
67.0
55.0
62.0
68.0
56.0
45.0
52.0
53.0
63.0
45.0
38.0
62.0
53.0
58.0
64.0
69.0
61.0
59.0
47.0
65.0
70.0
61.0
57.0
55.0
59.0
50.0
49.0
58.0
56.0
49.0
46.0
44.0
55.0
57.0
60.0
56.0
65.0
52.0
61.0
56.0
59.0
55.0
50.0
62.0
51.0
48.0
59.0
62.0
49.0
62.0
72.0
63.0
64.0
54.0
45.0
63.0
60.0
53.0
63.0
81.0
68.0
62.0
60.0
58.0
61.0
65.0
59.0
64.0
69.0
70.0
54.0
58.0
64.0
57.0
58.0
63.0
59.0
50.0
57.0
54.0
69.0
54.0
64.0
55.0
59.0
61.0
66.0
58.0
68.0
63.0
63.0
62.0
75.0
87.0
75.0
67.0
52.0
77.0
66.0
69.0
67.0
61.0
72.0
57.0
68.0
68.0
58.0
75.0
53.0
77.0
80.0
75.0
68.0
71.0
66.0
61.0
81.0
72.0
67.0
59.0
78.0
59.0
77.0
72.0
46.0
82.0
67.0
71.0
76.0
73.0
64.0
58.0
69.0
74.0
85.0
58.0
51.0
71.0
80.0
80.0
80.0
83.0
48.0
74.0
75.0
66.0
82.0
68.0
71.0
70.0
83.0
62.0
86.0
78.0
68.0
61.0
57.0
73.0
63.0
72.0
60.0
68.0
76.0
78.0
78.0
72.0
80.0
83.0
83.0
70.0
75.0
66.0
64.0
62.0
69.0
69.0
75.0
89.0
83.0
88.0
62.0
69.0
66.0
86.0
66.0
65.0
78.0
77.0
74.0
85.0
60.0
60.0
77.0
84.0
65.0
88.0
69.0
69.0
80.0
64.0
65.0
64.0
72.0
71.0
87.0
83.0
75.0
74.0
79.0
69.0
89.0
73.0
81.0
80.0
63.0
76.0
81.0
77.0
78.0
89.0
80.0
78.0
75.0
74.0
77.0
64.0
75.0
84.0
78.0
73.0
69.0
78.0
89.0
88.0
85.0
80.0
86.0
64.0
75.0
85.0
80.0
73.0
94.0
75.0
66.0
79.0
75.0
82.0
78.0
88.0
81.0
82.0
75.0
89.0
74.0
86.0
86.0
98.0
57.0
81.0
90.0
76.0
75.0
72.0
61.0
62.0
82.0
90.0
76.0
68.0
68.0
64.0
61.0
73.0
69.0
75.0
68.0
88.0
74.0
76.0
73.0
97.0
61.0
78.0
65.0
71.0
76.0
76.0
83.0
72.0
68.0
66.0
84.0
85.0
69.0
64.0
79.0
85.0
87.0
77.0
77.0
78.0
78.0
71.0
82.0
80.0
66.0
83.0
74.0
66.0
86.0
75.0
70.0
88.0
93.0
64.0
63.0
76.0
76.0
78.0
85.0
63.0
66.0
80.0
67.0
81.0
67.0
79.0
75.0
78.0
72.0
81.0
75.0
83.0
93.0
81.0
70.0
76.0
76.0
91.0
85.0
69.0
68.0
76.0
82.0
78.0
77.0
84.0
76.0
63.0
60.0
69.0
71.0
71.0
76.0
80.0
85.0
85.0
62.0
75.0
76.0
91.0
91.0
83.0
69.0
62.0
72.0
77.0
78.0
80.0
96.0
68.0
87.0
71.0
82.0
73.0
60.0
74.0
78.0
81.0
79.0
66.0
80.0
68.0
81.0
76.0
75.0
80.0
74.0
76.0
85.0
66.0
90.0
82.0
73.0
80.0
60.0
86.0
75.0
84.0
79.0
78.0
63.0
82.0
83.0
74.0
78.0
84.0
90.0
75.0
88.0
69.0
71.0
77.0
89.0
83.0
96.0
84.0
78.0
79.0
68.0
66.0
66.0
82.0
87.0
84.0
73.0
80.0
97.0
73.0
93.0
62.0
81.0
81.0
80.0
82.0
96.0
61.0
87.0
77.0
86.0
88.0
81.0
88.0
91.0
91.0
77.0
78.0
69.0
82.0
75.0
61.0
88.0
74.0
79.0
79.0
63.0
88.0
96.0
88.0
79.0
82.0
91.0
82.0
81.0
78.0
80.0
87.0
74.0
85.0
66.0
89.0
65.0
93.0
83.0
75.0
81.0
90.0
78.0
76.0
72.0
83.0
65.0
73.0
96.0
88.0
77.0
80.0
72.0
89.0
75.0
78.0
77.0
89.0
102.0
74.0
77.0
102.0
84.0
77.0
78.0
60.0
84.0
87.0
89.0
73.0
95.0
93.0
72.0
76.0
88.0
72.0
67.0
64.0
76.0
96.0
77.0
77.0
69.0
81.0
81.0
72.0
86.0
60.0
82.0
85.0
62.0
79.0
70.0
73.0
84.0
68.0
78.0
75.0
94.0
89.0
88.0
80.0
87.0
69.0
72.0
82.0
77.0
82.0
85.0
78.0
82.0
72.0
70.0
74.0
80.0
80.0
77.0
86.0
64.0
70.0
88.0
92.0
81.0
86.0
79.0
79.0
71.0
85.0
80.0
93.0
81.0
69.0
85.0
84.0
80.0
93.0
70.0
67.0
61.0
73.0
89.0
91.0
87.0
74.0
74.0
86.0
76.0
75.0
90.0
61.0
82.0
75.0
76.0
85.0
89.0
87.0
85.0
75.0
88.0
66.0
91.0
79.0
79.0
69.0
66.0
72.0
83.0
83.0
84.0
86.0
78.0
86.0
73.0
78.0
83.0
77.0
62.0
83.0
89.0
90.0
86.0
67.0
82.0
81.0
75.0
82.0
71.0
76.0
81.0
90.0
88.0
75.0
76.0
78.0
62.0
87.0
88.0
70.0
72.0
73.0
65.0
67.0
73.0
73.0
75.0
66.0
80.0
74.0
75.0
70.0
76.0
71.0
66.0
60.0
75.0
80.0
73.0
84.0
84.0
80.0
59.0
72.0
78.0
76.0
74.0
96.0
78.0
68.0
77.0
87.0
91.0
73.0
56.0
79.0
61.0
75.0
78.0
74.0
72.0
74.0
73.0
61.0
84.0
67.0
83.0
69.0
73.0
61.0
59.0
60.0
68.0
64.0
72.0
84.0
82.0
63.0
61.0
76.0
63.0
79.0
55.0
66.0
82.0
67.0
86.0
77.0
72.0
56.0
66.0
57.0
84.0
60.0
59.0
76.0
62.0
60.0
68.0
65.0
56.0
50.0
72.0
64.0
61.0
67.0
55.0
76.0
77.0
76.0
88.0
68.0
70.0
76.0
60.0
47.0
77.0
74.0
67.0
62.0
75.0
73.0
55.0
59.0
68.0
56.0
67.0
64.0
61.0
68.0
63.0
69.0
74.0
62.0
60.0
73.0
49.0
66.0
63.0
59.0
67.0
61.0
67.0
67.0
60.0
49.0
58.0
66.0
57.0
62.0
64.0
68.0
56.0
62.0
52.0
51.0
57.0
66.0
70.0
55.0
52.0
62.0
52.0
62.0
55.0
61.0
67.0
52.0
70.0
56.0
53.0
47.0
64.0
67.0
62.0
59.0
45.0
61.0
62.0
57.0
54.0
55.0
53.0
62.0
48.0
59.0
57.0
66.0
52.0
54.0
57.0
70.0
52.0
49.0
50.0
56.0
43.0
55.0
54.0
59.0
56.0
47.0
57.0
59.0
64.0
53.0
55.0
52.0
60.0
42.0
49.0
42.0
50.0
44.0
40.0
52.0
60.0
47.0
55.0
49.0
55.0
39.0
53.0
56.0
43.0
48.0
37.0
55.0
43.0
51.0
48.0
48.0
59.0
37.0
49.0
37.0
56.0
40.0
61.0
51.0
55.0
48.0
47.0
38.0
42.0
37.0
42.0
44.0
40.0
32.0
59.0
40.0
48.0
36.0
40.0
41.0
38.0
41.0
41.0
33.0
45.0
36.0
34.0
34.0
41.0
41.0
30.0
37.0
38.0
33.0
38.0
25.0
43.0
35.0
36.0
34.0
33.0
33.0
28.0
38.0
33.0
31.0
27.0
27.0
31.0
27.0
25.0
27.0
33.0
32.0
25.0
21.0
32.0
29.0
28.0
17.0
29.0
31.0
28.0
34.0
31.0
24.0
26.0
28.0
21.0
23.0
19.0
35.0
31.0
25.0
29.0
25.0
15.0
33.0
19.0
22.0
35.0
24.0
23.0
20.0
27.0
22.0
21.0
18.0
22.0
18.0
16.0
15.0
20.0
16.0
12.0
13.0
20.0
11.0
17.0
20.0
11.0
9.0
16.0
13.0
19.0
11.0
11.0
12.0
10.0
9.0
7.0
8.0
7.0
11.0
9.0
8.0
7.0
8.0
6.0
6.0
7.0
9.0
5.0
4.0
3.0
5.0
7.0
3.0
5.0
5.0
7.0
6.0
4.0
0.0
4.0
3.0
1.0
0.0
2.0
1.0
1.0
2.0
1.0
0.0
1.0
1.0
1.0
0.0
1.0
3.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
1.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.0
0.0
0.0
1.0
0.0
0.0
1.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
1.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.0
0.0
0.0
1.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
